Primary Interest,Secondary Interest,Tertiary Interest,Customer Number,Customer Name,Customer Type,Credit Rating,Annual Income,Account Status,MID
"Restaurants","Stocks","Travel",100284518.000000,"CHARLESTON, VI","RESIDENTIAL",520.000000,121720.000000,"ACTIVE","Sub_S4222"
"Travel","Soccer","Restaurants",100284610.000000,"WEPPLER, SEAN","RESIDENTIAL",623.000000,83300.000000,"ACTIVE","Sub_S4223"
"Shopping","Tennis","Restaurants",100284932.000000,"JANKOWSKI, RICKEY","RESIDENTIAL",535.000000,86890.000000,"ACTIVE","Sub_S4224"
"Travel","Stocks","News",100285208.000000,"HALK, LAVERA","RESIDENTIAL",418.000000,106670.000000,"ACTIVE","Sub_S4225"
"Travel","Stocks","News",100286128.000000,"SKEENS, SANDY","RESIDENTIAL",534.000000,91320.000000,"ACTIVE","Sub_S4226"
"Soccer","Shopping","Restaurants",100288750.000000,"PICHER, KARYL","RESIDENTIAL",756.000000,177530.000000,"ACTIVE","Sub_S4227"
"Soccer","Shopping","Restaurants",100290636.000000,"SAMANLEGO, MARLANA","RESIDENTIAL",653.000000,132320.000000,"ACTIVE","Sub_S4228"
"Research","Soccer","Tennis",100291740.000000,"SUTTLES, WILLIAM","RESIDENTIAL",560.000000,126660.000000,"ACTIVE","Sub_S4229"
"Travel","Soccer","Restaurants",100292292.000000,"DARKIS, BERNIE","RESIDENTIAL",709.000000,103990.000000,"ACTIVE","Sub_S4230"
"Restaurants","Shopping","Travel",100022468.000000,"DELVAL, LENITA","RESIDENTIAL",480.000000,71670.000000,"ACTIVE","Sub_S4595"
"Research","Soccer","Tennis",100022744.000000,"FARROW, GEMMA","RESIDENTIAL",746.000000,60970.000000,"ACTIVE","Sub_S4596"
"Soccer","Travel","Research ",100023664.000000,"STILWAGEN, DARLEEN","RESIDENTIAL",466.000000,33210.000000,"ACTIVE","Sub_S4597"
"Travel","Stocks","News",100023710.000000,"SHIPLEY, JESSE","RESIDENTIAL",510.000000,187300.000000,"ACTIVE","Sub_S4598"
"Shopping","News","Gaming",100023756.000000,"PLATT, ALICE","RESIDENTIAL",571.000000,111390.000000,"ACTIVE","Sub_S4599"
"News","Stocks","Travel",100024262.000000,"DESTICHE, AGUSTIN","RESIDENTIAL",663.000000,152660.000000,"ACTIVE","Sub_S4600"
"Research","Soccer","Tennis",100024400.000000,"MCMILLAN, SAMATHA","RESIDENTIAL",402.000000,69110.000000,"ACTIVE","Sub_S4601"
"Shopping","Soccer","Tennis",100024906.000000,"SEARGENT, SANDA","RESIDENTIAL",507.000000,60820.000000,"ACTIVE","Sub_S4602"
"News","Gaming","Stocks",100026148.000000,"CRUSOE, VIRGILIO","RESIDENTIAL",558.000000,3580.000000,"ACTIVE","Sub_S4603"
"Soccer","Shopping","Restaurants",100026608.000000,"BAFIA, RUSSELL","RESIDENTIAL",622.000000,194590.000000,"ACTIVE","Sub_S4604"
"Travel","Stocks","News",100029046.000000,"RAHIMI, CARMEN","RESIDENTIAL",651.000000,196590.000000,"ACTIVE","Sub_S4605"
"Travel","Soccer","Restaurants",100029092.000000,"EICHMANN, TOMMY","RESIDENTIAL",697.000000,159250.000000,"ACTIVE","Sub_S4606"
"Shopping","Soccer","Tennis",100031760.000000,"LAM, LESLEY","RESIDENTIAL",561.000000,62630.000000,"ACTIVE","Sub_S4607"
"Sports","News","Restaurants",100032128.000000,"JABAUT, SERGIO","RESIDENTIAL",544.000000,88850.000000,"ACTIVE","Sub_S4608"
"Shopping","Tennis","Restaurants",100032496.000000,"TRAN, WINNIE","RESIDENTIAL",515.000000,57420.000000,"ACTIVE","Sub_S4609"
"Shopping","Soccer","Tennis",100035808.000000,"BULKELEY, ROSALEE","RESIDENTIAL",610.000000,93630.000000,"ACTIVE","Sub_S4610"
"Gaming","Shopping","Restaurants",100036498.000000,"STALEY, WINIFRED","RESIDENTIAL",515.000000,38940.000000,"ACTIVE","Sub_S4611"
"Soccer","Travel","Research ",100036958.000000,"RICKMON, ROBBIE","RESIDENTIAL",567.000000,135820.000000,"ACTIVE","Sub_S4612"
"Travel","Soccer","Shopping",100037234.000000,"MCGLAMERY, KANDI","RESIDENTIAL",442.000000,99650.000000,"ACTIVE","Sub_S4613"
"Gaming","Shopping","Restaurants",100037464.000000,"CRIBARI, JUNG","RESIDENTIAL",667.000000,58560.000000,"ACTIVE","Sub_S4614"
"Sports","News","Shopping",100038476.000000,"VANDERMEER, WANITA","RESIDENTIAL",478.000000,22650.000000,"ACTIVE","Sub_S4615"
"Restaurants","Shopping","Travel",100039764.000000,"COLAGIOVANNI, MARIO","RESIDENTIAL",575.000000,135570.000000,"ACTIVE","Sub_S4616"
"News","Stocks","Travel",100041236.000000,"YANTIS, TOMIKA","RESIDENTIAL",439.000000,176170.000000,"ACTIVE","Sub_S4617"
"Attractions","Soccer","Fun",100041558.000000,"KLEMEN, JAMES","RESIDENTIAL",772.000000,113510.000000,"ACTIVE","Sub_S4618"
"Travel","Stocks","News",100045744.000000,"FELSHER, ELYSE","RESIDENTIAL",557.000000,168340.000000,"ACTIVE","Sub_S4619"
"Soccer","Travel","Research ",100046342.000000,"POPICHAK, CORRINA","RESIDENTIAL",754.000000,132780.000000,"ACTIVE","Sub_S4620"
"Travel","Restaurants","Stocks",100046986.000000,"DURYEE, TRAVIS","RESIDENTIAL",587.000000,36330.000000,"ACTIVE","Sub_S4621"
"Attractions","Soccer","Fun",100047860.000000,"LUTCHMAN, ISMAEL","RESIDENTIAL",661.000000,171390.000000,"ACTIVE","Sub_S4622"
"Shopping","Tennis","Restaurants",100047906.000000,"NEACE, HARRIET","RESIDENTIAL",724.000000,108680.000000,"ACTIVE","Sub_S4623"
"Attractions","Soccer","Fun",100047952.000000,"MENEZ, ZULMA","RESIDENTIAL",754.000000,18400.000000,"ACTIVE","Sub_S4624"
"Travel","Stocks","News",100048090.000000,"CARTER, HAYDEN","RESIDENTIAL",500.000000,151150.000000,"ACTIVE","Sub_S4625"
"Stocks","News","Sports ",100471973.000000,"SMART, INA","RESIDENTIAL",792.000000,77180.000000,"ACTIVE","Sub_S4410"
"Research","Soccer","Tennis",100473905.000000,"TEN, GENIE","RESIDENTIAL",723.000000,67660.000000,"ACTIVE","Sub_S4411"
"Shopping","News","Gaming",100474917.000000,"LICHORAT, CLARITA","RESIDENTIAL",519.000000,167520.000000,"ACTIVE","Sub_S4412"
"Research","Soccer","Tennis",100475009.000000,"WERNER, KIERA","RESIDENTIAL",626.000000,14260.000000,"ACTIVE","Sub_S4413"
"News","Stocks","Travel",100475423.000000,"COUNTER, JOHNIE","RESIDENTIAL",628.000000,155800.000000,"ACTIVE","Sub_S4414"
"Soccer","Shopping","Restaurants",100476343.000000,"ALMONTE, GEORGINA","RESIDENTIAL",753.000000,154510.000000,"ACTIVE","Sub_S4415"
"Travel","Soccer","Restaurants",100476389.000000,"MAZA, GALEN","RESIDENTIAL",800.000000,69970.000000,"ACTIVE","Sub_S4416"
"Travel","Restaurants","Stocks",100476435.000000,"DAOUD, MILA","RESIDENTIAL",436.000000,86820.000000,"ACTIVE","Sub_S4417"
"Research","Soccer","Tennis",100479793.000000,"GORLICH, PAMALA","RESIDENTIAL",598.000000,98990.000000,"ACTIVE","Sub_S4418"
"Travel","Restaurants","Stocks",100482783.000000,"FLICK, JULIANN","RESIDENTIAL",791.000000,65640.000000,"ACTIVE","Sub_S4419"
"News","Gaming","Stocks",100483795.000000,"BYRGE, FREDDY","RESIDENTIAL",616.000000,104260.000000,"ACTIVE","Sub_S4420"
"Gaming","Shopping","Restaurants",100484163.000000,"ANDRESS, LYNELLE","RESIDENTIAL",581.000000,122680.000000,"ACTIVE","Sub_S4421"
"News","Gaming","Stocks",100485083.000000,"MORAS, RICARDA","RESIDENTIAL",703.000000,42840.000000,"ACTIVE","Sub_S4422"
"Soccer","Travel","Research ",100485359.000000,"STANCIL, RAUL","RESIDENTIAL",580.000000,44100.000000,"ACTIVE","Sub_S4423"
"Stocks","News","Sports ",100490465.000000,"MCCLARY, MARIAH","RESIDENTIAL",468.000000,48500.000000,"ACTIVE","Sub_S4424"
"Soccer","Travel","Research ",100492811.000000,"RARIDON, CHAUNCEY","RESIDENTIAL",419.000000,53410.000000,"ACTIVE","Sub_S4425"
"News","Stocks","Travel",100492857.000000,"OLIVERIA, PEARLIE","RESIDENTIAL",463.000000,195250.000000,"ACTIVE","Sub_S4426"
"Sports","News","Shopping",100493179.000000,"DOLBEE, LUCILLE","RESIDENTIAL",799.000000,139390.000000,"ACTIVE","Sub_S4427"
"Shopping","News","Gaming",100493823.000000,"VAKAS, ALISHA","RESIDENTIAL",635.000000,117990.000000,"ACTIVE","Sub_S4428"
"Restaurants","Shopping","Travel",100494421.000000,"HALBERT, DWIGHT","RESIDENTIAL",432.000000,132860.000000,"ACTIVE","Sub_S4429"
"Travel","Soccer","Restaurants",100495157.000000,"LAHER, YOLANDE","RESIDENTIAL",768.000000,71320.000000,"ACTIVE","Sub_S4430"
"News","Gaming","Stocks",100498009.000000,"OLSHEFSKI, RAYMUNDO","RESIDENTIAL",416.000000,76610.000000,"ACTIVE","Sub_S4431"
"Gaming","Shopping","Restaurants",100500401.000000,"DILLION, TANYA","RESIDENTIAL",414.000000,189560.000000,"ACTIVE","Sub_S4432"
"News","Gaming","Stocks",100500447.000000,"MASTERS, EMILIE","RESIDENTIAL",463.000000,122710.000000,"ACTIVE","Sub_S4433"
"Sports","News","Shopping",100502057.000000,"BAKSI, STEFANI","RESIDENTIAL",467.000000,188020.000000,"ACTIVE","Sub_S4434"
"Stocks","News","Sports ",100502563.000000,"NORVIEL, MAXIMO","RESIDENTIAL",571.000000,169390.000000,"ACTIVE","Sub_S4435"
"Restaurants","Stocks","Travel",100503621.000000,"MCNEAL, SANJUANA","RESIDENTIAL",426.000000,92600.000000,"ACTIVE","Sub_S4436"
"Research","Soccer","Tennis",100503897.000000,"NEMETZ, WESTON","RESIDENTIAL",710.000000,112600.000000,"ACTIVE","Sub_S4437"
"Travel","Restaurants","Stocks",100505461.000000,"ONSTEAD, KIM","RESIDENTIAL",679.000000,23460.000000,"ACTIVE","Sub_S4438"
"Shopping","Soccer","Tennis",100505507.000000,"PIASECKI, GALE","RESIDENTIAL",710.000000,136960.000000,"ACTIVE","Sub_S4439"
"Research","Soccer","Tennis",100506289.000000,"EUTON, TERRANCE","RESIDENTIAL",705.000000,40860.000000,"ACTIVE","Sub_S4440"
"Travel","Restaurants","Stocks",100598691.000000,"CAVEZ, FELIPE","RESIDENTIAL",710.000000,690.000000,"ACTIVE","Sub_S4516"
"Research","Soccer","Tennis",100599243.000000,"BORDELON, MABLE","RESIDENTIAL",446.000000,126090.000000,"ACTIVE","Sub_S4517"
"Restaurants","Shopping","Travel",100600853.000000,"FIGUEROA, OTIS","RESIDENTIAL",458.000000,47560.000000,"ACTIVE","Sub_S4518"
"Travel","Soccer","Shopping",100601727.000000,"LOISELLE, MARISSA","RESIDENTIAL",527.000000,49930.000000,"ACTIVE","Sub_S4519"
"Sports","News","Shopping",100603705.000000,"TONGATE, DEBI","RESIDENTIAL",510.000000,148500.000000,"ACTIVE","Sub_S4520"
"Travel","Soccer","Shopping",100604211.000000,"GONZALES, MAURO","RESIDENTIAL",630.000000,122440.000000,"ACTIVE","Sub_S4521"
"Restaurants","Stocks","Travel",100604855.000000,"THORNBURG, SONYA","RESIDENTIAL",473.000000,57100.000000,"ACTIVE","Sub_S4522"
"Travel","Soccer","Shopping",100605407.000000,"KUYPERS, JOSELYN","RESIDENTIAL",624.000000,67320.000000,"ACTIVE","Sub_S4523"
"Gaming","Shopping","Restaurants",100606373.000000,"SIMMELINK, MAURICE","RESIDENTIAL",783.000000,89230.000000,"ACTIVE","Sub_S4524"
"Stocks","News","Sports ",100607109.000000,"UNSELL, KEISHA","RESIDENTIAL",724.000000,89930.000000,"ACTIVE","Sub_S4525"
"News","Gaming","Stocks",100607201.000000,"SNIPE, SCOTTIE","RESIDENTIAL",414.000000,18110.000000,"ACTIVE","Sub_S4526"
"Restaurants","Shopping","Travel",100608167.000000,"SAMBER, ILEEN","RESIDENTIAL",573.000000,188170.000000,"ACTIVE","Sub_S4527"
"Restaurants","Stocks","Travel",100608811.000000,"CURNUTTE, RONNY","RESIDENTIAL",422.000000,80700.000000,"ACTIVE","Sub_S4528"
"Restaurants","Shopping","Travel",100608949.000000,"HACKEL, TOSHA","RESIDENTIAL",556.000000,175930.000000,"ACTIVE","Sub_S4529"
"Stocks","News","Sports ",100608995.000000,"TOWNE, TIM","RESIDENTIAL",609.000000,4700.000000,"ACTIVE","Sub_S4530"
"Soccer","Travel","Research ",100609639.000000,"CELLIO, JED","RESIDENTIAL",442.000000,39200.000000,"ACTIVE","Sub_S4531"
"Restaurants","Stocks","Travel",100610697.000000,"HUEGEL, SHERIKA","RESIDENTIAL",712.000000,120190.000000,"ACTIVE","Sub_S4532"
"News","Gaming","Stocks",100611019.000000,"RICH, CAMILLA","RESIDENTIAL",639.000000,66530.000000,"ACTIVE","Sub_S4533"
"Attractions","Soccer","Fun",100611571.000000,"DOBRIN, HYON","RESIDENTIAL",776.000000,165030.000000,"ACTIVE","Sub_S4534"
"Attractions","Soccer","Fun",100614377.000000,"KLINK, LANCE","RESIDENTIAL",792.000000,29830.000000,"ACTIVE","Sub_S4535"
"Restaurants","Stocks","Travel",100614975.000000,"MCEACHERN, SHAWNTA","RESIDENTIAL",586.000000,83230.000000,"ACTIVE","Sub_S4536"
"Travel","Soccer","Restaurants",100615803.000000,"DIGEORGIO, FRANCINA","RESIDENTIAL",613.000000,12360.000000,"ACTIVE","Sub_S4537"
"Stocks","News","Sports ",100615849.000000,"MCAMIS, LI","RESIDENTIAL",665.000000,12990.000000,"ACTIVE","Sub_S4538"
"Shopping","Tennis","Restaurants",100616401.000000,"ILLIANO, ASHLEY","RESIDENTIAL",412.000000,49270.000000,"ACTIVE","Sub_S4539"
"News","Stocks","Travel",100617505.000000,"MICHELIN, ANASTASIA","RESIDENTIAL",725.000000,18910.000000,"ACTIVE","Sub_S4540"
"Soccer","Travel","Research ",100617689.000000,"ALLMAN, ALIDA","RESIDENTIAL",507.000000,76170.000000,"ACTIVE","Sub_S4541"
"Soccer","Travel","Research ",100618011.000000,"CHIMES, LYNSEY","RESIDENTIAL",431.000000,28180.000000,"ACTIVE","Sub_S4542"
"Travel","Restaurants","Stocks",100619345.000000,"TIMMERMANN, ROBIN","RESIDENTIAL",560.000000,71970.000000,"ACTIVE","Sub_S4543"
"Travel","Soccer","Restaurants",100620173.000000,"VORIES, MISTI","RESIDENTIAL",585.000000,29790.000000,"ACTIVE","Sub_S4544"
"Soccer","Travel","Research ",100620679.000000,"COLLOVA, CARISA","RESIDENTIAL",694.000000,72480.000000,"ACTIVE","Sub_S4545"
"Research","Soccer","Tennis",100621461.000000,"HARAN, JOELLE","RESIDENTIAL",679.000000,142560.000000,"ACTIVE","Sub_S4546"
"Sports","News","Restaurants",100292936.000000,"BLECHA, THERESE","RESIDENTIAL",545.000000,24390.000000,"ACTIVE","Sub_S4231"
"Travel","Restaurants","Stocks",100294500.000000,"PARDA, EUN","RESIDENTIAL",506.000000,134130.000000,"ACTIVE","Sub_S4232"
"Shopping","Tennis","Restaurants",100294868.000000,"VALDERRAMA, MONTE","RESIDENTIAL",480.000000,167600.000000,"ACTIVE","Sub_S4233"
"Travel","Soccer","Shopping",100295420.000000,"FORSGREN, MIREYA","RESIDENTIAL",631.000000,99630.000000,"ACTIVE","Sub_S4234"
"Soccer","Travel","Research ",100295880.000000,"NEWBURG, HUONG","RESIDENTIAL",687.000000,46050.000000,"ACTIVE","Sub_S4235"
"Research","Soccer","Tennis",100295926.000000,"HAGEMEIER, RHETT","RESIDENTIAL",739.000000,58280.000000,"ACTIVE","Sub_S4236"
"Travel","Soccer","Restaurants",100298318.000000,"OSHAUGHNESSY, DONNA","RESIDENTIAL",719.000000,150440.000000,"ACTIVE","Sub_S4237"
"News","Gaming","Stocks",100299330.000000,"GRISHABER, BRICE","RESIDENTIAL",541.000000,97230.000000,"ACTIVE","Sub_S4238"
"Research","Soccer","Tennis",100300526.000000,"ROTELLA, LOGAN","RESIDENTIAL",532.000000,78600.000000,"ACTIVE","Sub_S4239"
"News","Stocks","Travel",100304482.000000,"SCACHETTE, CECILA","RESIDENTIAL",499.000000,44490.000000,"ACTIVE","Sub_S4240"
"Stocks","News","Sports ",100304620.000000,"BERRINGER, DEVONA","RESIDENTIAL",633.000000,111780.000000,"ACTIVE","Sub_S4241"
"Travel","Stocks","News",100306552.000000,"HATCH, AURELIA","RESIDENTIAL",568.000000,17750.000000,"ACTIVE","Sub_S4242"
"Shopping","Soccer","Tennis",100306782.000000,"TRAUTMANN, YI","RESIDENTIAL",797.000000,158140.000000,"ACTIVE","Sub_S4243"
"Travel","Soccer","Shopping",100306920.000000,"BARKSDALE, MONICA","RESIDENTIAL",539.000000,104600.000000,"ACTIVE","Sub_S4244"
"Sports","News","Shopping",100307104.000000,"HALLMAN, HOLLEY","RESIDENTIAL",716.000000,40980.000000,"ACTIVE","Sub_S4245"
"Gaming","Shopping","Restaurants",100308162.000000,"MCMEEKIN, KATE","RESIDENTIAL",578.000000,48790.000000,"ACTIVE","Sub_S4246"
"Gaming","Shopping","Restaurants",100308254.000000,"CARABELLO, CLEO","RESIDENTIAL",666.000000,82740.000000,"ACTIVE","Sub_S4247"
"Shopping","Tennis","Restaurants",100310692.000000,"MOSCOSO, MARY","RESIDENTIAL",697.000000,34600.000000,"ACTIVE","Sub_S4248"
"Shopping","Soccer","Tennis",100310830.000000,"BRILES, ANTONE","RESIDENTIAL",445.000000,129190.000000,"ACTIVE","Sub_S4249"
"Sports","News","Restaurants",100311198.000000,"VENNEMAN, LOREE","RESIDENTIAL",810.000000,139580.000000,"ACTIVE","Sub_S4250"
"Travel","Soccer","Shopping",100314648.000000,"ZEMON, CARRIE","RESIDENTIAL",656.000000,162170.000000,"ACTIVE","Sub_S4251"
"Restaurants","Shopping","Travel",100315752.000000,"BURGOON, STEWART","RESIDENTIAL",567.000000,167390.000000,"ACTIVE","Sub_S4252"
"Sports","News","Restaurants",100316442.000000,"RAQUE, ROCHELLE","RESIDENTIAL",461.000000,157880.000000,"ACTIVE","Sub_S4253"
"Sports","News","Shopping",100316488.000000,"CULLITY, KATI","RESIDENTIAL",506.000000,142600.000000,"ACTIVE","Sub_S4254"
"Restaurants","Shopping","Travel",100316672.000000,"HUFANA, KYM","RESIDENTIAL",683.000000,121120.000000,"ACTIVE","Sub_S4255"
"Shopping","Tennis","Restaurants",100319432.000000,"VILLARRVEL, LEONA","RESIDENTIAL",649.000000,54860.000000,"ACTIVE","Sub_S4256"
"Shopping","News","Gaming",100323158.000000,"TALFORD, ELBA","RESIDENTIAL",764.000000,151310.000000,"ACTIVE","Sub_S4257"
"Soccer","Shopping","Restaurants",100324400.000000,"ELLING, NAOMI","RESIDENTIAL",407.000000,197180.000000,"ACTIVE","Sub_S4258"
"Attractions","Soccer","Fun",100324676.000000,"LOFTHUS, NICOLA","RESIDENTIAL",678.000000,95980.000000,"ACTIVE","Sub_S4259"
"Soccer","Shopping","Restaurants",100326792.000000,"THIELGES, RUBIE","RESIDENTIAL",793.000000,122430.000000,"ACTIVE","Sub_S4260"
"Restaurants","Shopping","Travel",100326930.000000,"CAUGHEY, NETTIE","RESIDENTIAL",531.000000,29630.000000,"ACTIVE","Sub_S4261"
"News","Stocks","Travel",100049240.000000,"SCHNAIR, SHANE","RESIDENTIAL",440.000000,138230.000000,"ACTIVE","Sub_S4626"
"Gaming","Shopping","Restaurants",100050298.000000,"DRENNING, MARIEL","RESIDENTIAL",709.000000,10750.000000,"ACTIVE","Sub_S4627"
"Shopping","News","Gaming",100050666.000000,"HOLLERING, LATINA","RESIDENTIAL",676.000000,131160.000000,"ACTIVE","Sub_S4628"
"Attractions","Soccer","Fun",100051954.000000,"LYMASTER, ARNITA","RESIDENTIAL",772.000000,78550.000000,"ACTIVE","Sub_S4629"
"News","Gaming","Stocks",100052000.000000,"KROEKER, MARLA","RESIDENTIAL",415.000000,177590.000000,"ACTIVE","Sub_S4630"
"Travel","Soccer","Restaurants",100054898.000000,"BONVENTRE, NICKOLE","RESIDENTIAL",503.000000,93660.000000,"ACTIVE","Sub_S4631"
"Travel","Stocks","News",100056508.000000,"ROBBERSON, GREGORY","RESIDENTIAL",515.000000,56610.000000,"ACTIVE","Sub_S4632"
"News","Gaming","Stocks",100058302.000000,"AMADOR, ROSARIO","RESIDENTIAL",711.000000,63550.000000,"ACTIVE","Sub_S4633"
"Soccer","Travel","Research ",100058670.000000,"LOSTON, SHAROLYN","RESIDENTIAL",686.000000,164760.000000,"ACTIVE","Sub_S4634"
"Travel","Restaurants","Stocks",100058992.000000,"ROLLING, CHI","RESIDENTIAL",593.000000,23120.000000,"ACTIVE","Sub_S4635"
"Attractions","Soccer","Fun",100061844.000000,"ABNET, THAO","RESIDENTIAL",650.000000,79350.000000,"ACTIVE","Sub_S4636"
"Travel","Soccer","Shopping",100062028.000000,"STITT, KATHI","RESIDENTIAL",447.000000,150760.000000,"ACTIVE","Sub_S4637"
"Restaurants","Shopping","Travel",100062442.000000,"BROKER, SHAYNE","RESIDENTIAL",460.000000,179110.000000,"ACTIVE","Sub_S4638"
"News","Gaming","Stocks",100063500.000000,"MANSER, ARNOLDO","RESIDENTIAL",703.000000,171900.000000,"ACTIVE","Sub_S4639"
"Travel","Stocks","News",100064236.000000,"DAVIS, CALVIN","RESIDENTIAL",641.000000,147860.000000,"ACTIVE","Sub_S4640"
"Travel","Soccer","Restaurants",100064420.000000,"JERSEY, LONI","RESIDENTIAL",420.000000,154040.000000,"ACTIVE","Sub_S4641"
"Sports","News","Shopping",100065018.000000,"ZABKA, COREEN","RESIDENTIAL",634.000000,94400.000000,"ACTIVE","Sub_S4642"
"Attractions","Soccer","Fun",100065110.000000,"ROUSU, ELNA","RESIDENTIAL",725.000000,184590.000000,"ACTIVE","Sub_S4643"
"Research","Soccer","Tennis",100067059.000000,"TIDRICK, YOLANDE","RESIDENTIAL",679.000000,34390.000000,"ACTIVE","Sub_S4644"
"Soccer","Travel","Research ",100068393.000000,"LOKIETEK, LORELEI","RESIDENTIAL",798.000000,190140.000000,"ACTIVE","Sub_S4645"
"Travel","Restaurants","Stocks",100069865.000000,"SNELLMAN, PARIS","RESIDENTIAL",683.000000,21100.000000,"ACTIVE","Sub_S4646"
"Restaurants","Shopping","Travel",100072303.000000,"ROSIAN, JOHANNE","RESIDENTIAL",706.000000,137250.000000,"ACTIVE","Sub_S4647"
"Travel","Restaurants","Stocks",100073499.000000,"MCELHANEY, DOMINGO","RESIDENTIAL",700.000000,24280.000000,"ACTIVE","Sub_S4648"
"Stocks","News","Sports ",100074235.000000,"HURNEY, PAMELLA","RESIDENTIAL",653.000000,32680.000000,"ACTIVE","Sub_S4649"
"Shopping","Tennis","Restaurants",100075983.000000,"GILLOTTI, STANLEY","RESIDENTIAL",792.000000,194300.000000,"ACTIVE","Sub_S4650"
"Sports","News","Shopping",100076351.000000,"WANGERIN, JEANETT","RESIDENTIAL",753.000000,193360.000000,"ACTIVE","Sub_S4651"
"Shopping","Soccer","Tennis",100078053.000000,"DETTMAN, PHYLIS","RESIDENTIAL",454.000000,159390.000000,"ACTIVE","Sub_S4652"
"Soccer","Shopping","Restaurants",100080169.000000,"REDRICK, MISTIE","RESIDENTIAL",590.000000,74660.000000,"ACTIVE","Sub_S4653"
"Restaurants","Stocks","Travel",100080261.000000,"HAFF, JARVIS","RESIDENTIAL",661.000000,91430.000000,"ACTIVE","Sub_S4654"
"Stocks","News","Sports ",100080307.000000,"ROMAIN, DANIEL","RESIDENTIAL",707.000000,38430.000000,"ACTIVE","Sub_S4655"
"Travel","Soccer","Shopping",100507899.000000,"KOONTZ, MARYJANE","RESIDENTIAL",702.000000,131900.000000,"ACTIVE","Sub_S4441"
"News","Gaming","Stocks",100510245.000000,"CLAUSEN, SHANTELLE","RESIDENTIAL",652.000000,178560.000000,"ACTIVE","Sub_S4442"
"Attractions","Soccer","Fun",100511441.000000,"HAKEY, CORRINA","RESIDENTIAL",657.000000,181410.000000,"ACTIVE","Sub_S4443"
"Sports","News","Shopping",100512453.000000,"MCCARVILLE, MAYBELL","RESIDENTIAL",459.000000,90850.000000,"ACTIVE","Sub_S4444"
"Research","Soccer","Tennis",100512499.000000,"SCHAEFER, DEENA","RESIDENTIAL",509.000000,68360.000000,"ACTIVE","Sub_S4445"
"Sports","News","Shopping",100513695.000000,"HARLE, MARTINA","RESIDENTIAL",509.000000,138980.000000,"ACTIVE","Sub_S4446"
"Travel","Restaurants","Stocks",100514937.000000,"SCHIERENBECK, CLEMMIE","RESIDENTIAL",538.000000,88460.000000,"ACTIVE","Sub_S4447"
"Shopping","News","Gaming",100514983.000000,"PARISIAN, JULIENNE","RESIDENTIAL",599.000000,66710.000000,"ACTIVE","Sub_S4448"
